step_idx,phase,layer_name,comm_type,comm_size,time_sec,cum_pct,tp,pp,ep,dp,group_name,group_size,concurrent_send_peers,per_step_chunk_bytes,total_rounds
249,fwd,mlp_column,ALLGATHER,67108864,0.001250,21.2225,8,2,1,5,TP,8,1,8388608,7
250,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,21.2809,8,2,1,5,TP,8,1,8388608,7
251,fwd,attention_column,ALLGATHER,67108864,0.001250,21.3393,8,2,1,5,TP,8,1,8388608,7
252,fwd,attention_row,REDUCESCATTER,67108864,0.001250,21.3977,8,2,1,5,TP,8,1,8388608,7
253,fwd,mlp_column,ALLGATHER,67108864,0.001250,21.4561,8,2,1,5,TP,8,1,8388608,7
254,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,21.5145,8,2,1,5,TP,8,1,8388608,7
255,fwd,attention_column,ALLGATHER,67108864,0.001250,21.5729,8,2,1,5,TP,8,1,8388608,7
256,fwd,attention_row,REDUCESCATTER,67108864,0.001250,21.6313,8,2,1,5,TP,8,1,8388608,7
257,fwd,mlp_column,ALLGATHER,67108864,0.001250,21.6897,8,2,1,5,TP,8,1,8388608,7
258,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,21.7481,8,2,1,5,TP,8,1,8388608,7
259,fwd,attention_column,ALLGATHER,67108864,0.001250,21.8065,8,2,1,5,TP,8,1,8388608,7
260,fwd,attention_row,REDUCESCATTER,67108864,0.001250,21.8649,8,2,1,5,TP,8,1,8388608,7
261,fwd,mlp_column,ALLGATHER,67108864,0.001250,21.9233,8,2,1,5,TP,8,1,8388608,7
262,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,21.9817,8,2,1,5,TP,8,1,8388608,7
263,fwd,attention_column,ALLGATHER,67108864,0.001250,22.0401,8,2,1,5,TP,8,1,8388608,7
264,fwd,attention_row,REDUCESCATTER,67108864,0.001250,22.0985,8,2,1,5,TP,8,1,8388608,7
265,fwd,mlp_column,ALLGATHER,67108864,0.001250,22.1569,8,2,1,5,TP,8,1,8388608,7
266,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,22.2153,8,2,1,5,TP,8,1,8388608,7
267,fwd,attention_column,ALLGATHER,67108864,0.001250,22.2737,8,2,1,5,TP,8,1,8388608,7
268,fwd,attention_row,REDUCESCATTER,67108864,0.001250,22.3321,8,2,1,5,TP,8,1,8388608,7
269,fwd,mlp_column,ALLGATHER,67108864,0.001250,22.3905,8,2,1,5,TP,8,1,8388608,7
270,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,22.4489,8,2,1,5,TP,8,1,8388608,7
271,fwd,attention_column,ALLGATHER,67108864,0.001250,22.5073,8,2,1,5,TP,8,1,8388608,7
272,fwd,attention_row,REDUCESCATTER,67108864,0.001250,22.5657,8,2,1,5,TP,8,1,8388608,7
273,fwd,mlp_column,ALLGATHER,67108864,0.001250,22.6241,8,2,1,5,TP,8,1,8388608,7
274,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,22.6825,8,2,1,5,TP,8,1,8388608,7
275,fwd,attention_column,ALLGATHER,67108864,0.001250,22.7409,8,2,1,5,TP,8,1,8388608,7
276,fwd,attention_row,REDUCESCATTER,67108864,0.001250,22.7993,8,2,1,5,TP,8,1,8388608,7
277,fwd,mlp_column,ALLGATHER,67108864,0.001250,22.8577,8,2,1,5,TP,8,1,8388608,7
278,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,22.9161,8,2,1,5,TP,8,1,8388608,7
279,fwd,attention_column,ALLGATHER,67108864,0.001250,22.9745,8,2,1,5,TP,8,1,8388608,7
280,fwd,attention_row,REDUCESCATTER,67108864,0.001250,23.0329,8,2,1,5,TP,8,1,8388608,7
281,fwd,mlp_column,ALLGATHER,67108864,0.001250,23.0913,8,2,1,5,TP,8,1,8388608,7
282,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,23.1497,8,2,1,5,TP,8,1,8388608,7
283,fwd,attention_column,ALLGATHER,67108864,0.001250,23.2081,8,2,1,5,TP,8,1,8388608,7
284,fwd,attention_row,REDUCESCATTER,67108864,0.001250,23.2665,8,2,1,5,TP,8,1,8388608,7
285,fwd,mlp_column,ALLGATHER,67108864,0.001250,23.3249,8,2,1,5,TP,8,1,8388608,7
286,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,23.3833,8,2,1,5,TP,8,1,8388608,7
287,fwd,attention_column,ALLGATHER,67108864,0.001250,23.4417,8,2,1,5,TP,8,1,8388608,7
288,fwd,attention_row,REDUCESCATTER,67108864,0.001250,23.5001,8,2,1,5,TP,8,1,8388608,7
289,fwd,mlp_column,ALLGATHER,67108864,0.001250,23.5585,8,2,1,5,TP,8,1,8388608,7
290,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,23.6169,8,2,1,5,TP,8,1,8388608,7
291,fwd,attention_column,ALLGATHER,67108864,0.001250,23.6753,8,2,1,5,TP,8,1,8388608,7
292,fwd,attention_row,REDUCESCATTER,67108864,0.001250,23.7337,8,2,1,5,TP,8,1,8388608,7
293,fwd,mlp_column,ALLGATHER,67108864,0.001250,23.7921,8,2,1,5,TP,8,1,8388608,7
294,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,23.8505,8,2,1,5,TP,8,1,8388608,7
295,fwd,attention_column,ALLGATHER,67108864,0.001250,23.9089,8,2,1,5,TP,8,1,8388608,7
296,fwd,attention_row,REDUCESCATTER,67108864,0.001250,23.9673,8,2,1,5,TP,8,1,8388608,7
297,fwd,mlp_column,ALLGATHER,67108864,0.001250,24.0257,8,2,1,5,TP,8,1,8388608,7
298,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,24.0841,8,2,1,5,TP,8,1,8388608,7
299,fwd,attention_column,ALLGATHER,67108864,0.001250,24.1425,8,2,1,5,TP,8,1,8388608,7
300,fwd,attention_row,REDUCESCATTER,67108864,0.001250,24.2009,8,2,1,5,TP,8,1,8388608,7
301,fwd,mlp_column,ALLGATHER,67108864,0.001250,24.2593,8,2,1,5,TP,8,1,8388608,7
302,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,24.3177,8,2,1,5,TP,8,1,8388608,7
303,fwd,attention_column,ALLGATHER,67108864,0.001250,24.3761,8,2,1,5,TP,8,1,8388608,7
304,fwd,attention_row,REDUCESCATTER,67108864,0.001250,24.4345,8,2,1,5,TP,8,1,8388608,7
305,fwd,mlp_column,ALLGATHER,67108864,0.001250,24.4929,8,2,1,5,TP,8,1,8388608,7
306,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,24.5513,8,2,1,5,TP,8,1,8388608,7
307,fwd,attention_column,ALLGATHER,67108864,0.001250,24.6097,8,2,1,5,TP,8,1,8388608,7
308,fwd,attention_row,REDUCESCATTER,67108864,0.001250,24.6681,8,2,1,5,TP,8,1,8388608,7
309,fwd,mlp_column,ALLGATHER,67108864,0.001250,24.7265,8,2,1,5,TP,8,1,8388608,7
310,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,24.7849,8,2,1,5,TP,8,1,8388608,7
311,fwd,attention_column,ALLGATHER,67108864,0.001250,24.8433,8,2,1,5,TP,8,1,8388608,7
312,fwd,attention_row,REDUCESCATTER,67108864,0.001250,24.9017,8,2,1,5,TP,8,1,8388608,7
313,fwd,mlp_column,ALLGATHER,67108864,0.001250,24.9601,8,2,1,5,TP,8,1,8388608,7
314,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,25.0185,8,2,1,5,TP,8,1,8388608,7
315,fwd,attention_column,ALLGATHER,67108864,0.001250,25.0769,8,2,1,5,TP,8,1,8388608,7
316,fwd,attention_row,REDUCESCATTER,67108864,0.001250,25.1353,8,2,1,5,TP,8,1,8388608,7
317,fwd,mlp_column,ALLGATHER,67108864,0.001250,25.1937,8,2,1,5,TP,8,1,8388608,7
318,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,25.2521,8,2,1,5,TP,8,1,8388608,7
319,fwd,attention_column,ALLGATHER,67108864,0.001250,25.3105,8,2,1,5,TP,8,1,8388608,7
320,fwd,attention_row,REDUCESCATTER,67108864,0.001250,25.3689,8,2,1,5,TP,8,1,8388608,7
321,fwd,mlp_column,ALLGATHER,67108864,0.001250,25.4273,8,2,1,5,TP,8,1,8388608,7
322,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,25.4857,8,2,1,5,TP,8,1,8388608,7
323,fwd,final_column,ALLGATHER,67108864,0.001250,25.5441,8,2,1,5,TP,8,1,8388608,7
324,fwd,embedding_norm,ALLREDUCE,524288000,0.019531,26.4566,8,2,1,5,UNKNOWN,8,1,65536000,14
325,fwd,attention_column,ALLGATHER,67108864,0.001250,26.5150,8,2,1,5,TP,8,1,8388608,7
326,fwd,attention_row,REDUCESCATTER,67108864,0.001250,26.5734,8,2,1,5,TP,8,1,8388608,7
327,fwd,mlp_column,ALLGATHER,67108864,0.001250,26.6318,8,2,1,5,TP,8,1,8388608,7
328,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,26.6902,8,2,1,5,TP,8,1,8388608,7
329,fwd,attention_column,ALLGATHER,67108864,0.001250,26.7486,8,2,1,5,TP,8,1,8388608,7
330,fwd,attention_row,REDUCESCATTER,67108864,0.001250,26.8070,8,2,1,5,TP,8,1,8388608,7
331,fwd,mlp_column,ALLGATHER,67108864,0.001250,26.8654,8,2,1,5,TP,8,1,8388608,7
332,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,26.9238,8,2,1,5,TP,8,1,8388608,7
333,fwd,attention_column,ALLGATHER,67108864,0.001250,26.9822,8,2,1,5,TP,8,1,8388608,7
334,fwd,attention_row,REDUCESCATTER,67108864,0.001250,27.0406,8,2,1,5,TP,8,1,8388608,7
335,fwd,mlp_column,ALLGATHER,67108864,0.001250,27.0990,8,2,1,5,TP,8,1,8388608,7
336,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,27.1574,8,2,1,5,TP,8,1,8388608,7
337,fwd,attention_column,ALLGATHER,67108864,0.001250,27.2158,8,2,1,5,TP,8,1,8388608,7
338,fwd,attention_row,REDUCESCATTER,67108864,0.001250,27.2742,8,2,1,5,TP,8,1,8388608,7
339,fwd,mlp_column,ALLGATHER,67108864,0.001250,27.3326,8,2,1,5,TP,8,1,8388608,7
340,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,27.3910,8,2,1,5,TP,8,1,8388608,7
341,fwd,attention_column,ALLGATHER,67108864,0.001250,27.4494,8,2,1,5,TP,8,1,8388608,7
342,fwd,attention_row,REDUCESCATTER,67108864,0.001250,27.5078,8,2,1,5,TP,8,1,8388608,7
343,fwd,mlp_column,ALLGATHER,67108864,0.001250,27.5662,8,2,1,5,TP,8,1,8388608,7
344,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,27.6246,8,2,1,5,TP,8,1,8388608,7
345,fwd,attention_column,ALLGATHER,67108864,0.001250,27.6830,8,2,1,5,TP,8,1,8388608,7
346,fwd,attention_row,REDUCESCATTER,67108864,0.001250,27.7414,8,2,1,5,TP,8,1,8388608,7
347,fwd,mlp_column,ALLGATHER,67108864,0.001250,27.7998,8,2,1,5,TP,8,1,8388608,7
348,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,27.8582,8,2,1,5,TP,8,1,8388608,7
349,fwd,attention_column,ALLGATHER,67108864,0.001250,27.9166,8,2,1,5,TP,8,1,8388608,7
350,fwd,attention_row,REDUCESCATTER,67108864,0.001250,27.9750,8,2,1,5,TP,8,1,8388608,7
351,fwd,mlp_column,ALLGATHER,67108864,0.001250,28.0334,8,2,1,5,TP,8,1,8388608,7
352,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,28.0918,8,2,1,5,TP,8,1,8388608,7
353,fwd,attention_column,ALLGATHER,67108864,0.001250,28.1502,8,2,1,5,TP,8,1,8388608,7
354,fwd,attention_row,REDUCESCATTER,67108864,0.001250,28.2086,8,2,1,5,TP,8,1,8388608,7
355,fwd,mlp_column,ALLGATHER,67108864,0.001250,28.2670,8,2,1,5,TP,8,1,8388608,7
356,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,28.3255,8,2,1,5,TP,8,1,8388608,7
357,fwd,attention_column,ALLGATHER,67108864,0.001250,28.3839,8,2,1,5,TP,8,1,8388608,7
358,fwd,attention_row,REDUCESCATTER,67108864,0.001250,28.4423,8,2,1,5,TP,8,1,8388608,7
359,fwd,mlp_column,ALLGATHER,67108864,0.001250,28.5007,8,2,1,5,TP,8,1,8388608,7
360,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,28.5591,8,2,1,5,TP,8,1,8388608,7
361,fwd,attention_column,ALLGATHER,67108864,0.001250,28.6175,8,2,1,5,TP,8,1,8388608,7
362,fwd,attention_row,REDUCESCATTER,67108864,0.001250,28.6759,8,2,1,5,TP,8,1,8388608,7
363,fwd,mlp_column,ALLGATHER,67108864,0.001250,28.7343,8,2,1,5,TP,8,1,8388608,7
364,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,28.7927,8,2,1,5,TP,8,1,8388608,7
365,fwd,attention_column,ALLGATHER,67108864,0.001250,28.8511,8,2,1,5,TP,8,1,8388608,7
366,fwd,attention_row,REDUCESCATTER,67108864,0.001250,28.9095,8,2,1,5,TP,8,1,8388608,7
367,fwd,mlp_column,ALLGATHER,67108864,0.001250,28.9679,8,2,1,5,TP,8,1,8388608,7
368,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,29.0263,8,2,1,5,TP,8,1,8388608,7
369,fwd,attention_column,ALLGATHER,67108864,0.001250,29.0847,8,2,1,5,TP,8,1,8388608,7
370,fwd,attention_row,REDUCESCATTER,67108864,0.001250,29.1431,8,2,1,5,TP,8,1,8388608,7
371,fwd,mlp_column,ALLGATHER,67108864,0.001250,29.2015,8,2,1,5,TP,8,1,8388608,7
372,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,29.2599,8,2,1,5,TP,8,1,8388608,7
373,fwd,attention_column,ALLGATHER,67108864,0.001250,29.3183,8,2,1,5,TP,8,1,8388608,7
374,fwd,attention_row,REDUCESCATTER,67108864,0.001250,29.3767,8,2,1,5,TP,8,1,8388608,7
375,fwd,mlp_column,ALLGATHER,67108864,0.001250,29.4351,8,2,1,5,TP,8,1,8388608,7
376,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,29.4935,8,2,1,5,TP,8,1,8388608,7
377,fwd,attention_column,ALLGATHER,67108864,0.001250,29.5519,8,2,1,5,TP,8,1,8388608,7
378,fwd,attention_row,REDUCESCATTER,67108864,0.001250,29.6103,8,2,1,5,TP,8,1,8388608,7
379,fwd,mlp_column,ALLGATHER,67108864,0.001250,29.6687,8,2,1,5,TP,8,1,8388608,7
380,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,29.7271,8,2,1,5,TP,8,1,8388608,7
381,fwd,attention_column,ALLGATHER,67108864,0.001250,29.7855,8,2,1,5,TP,8,1,8388608,7
382,fwd,attention_row,REDUCESCATTER,67108864,0.001250,29.8439,8,2,1,5,TP,8,1,8388608,7
383,fwd,mlp_column,ALLGATHER,67108864,0.001250,29.9023,8,2,1,5,TP,8,1,8388608,7
384,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,29.9607,8,2,1,5,TP,8,1,8388608,7
385,fwd,attention_column,ALLGATHER,67108864,0.001250,30.0191,8,2,1,5,TP,8,1,8388608,7
386,fwd,attention_row,REDUCESCATTER,67108864,0.001250,30.0775,8,2,1,5,TP,8,1,8388608,7
387,fwd,mlp_column,ALLGATHER,67108864,0.001250,30.1359,8,2,1,5,TP,8,1,8388608,7
388,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,30.1943,8,2,1,5,TP,8,1,8388608,7
389,fwd,attention_column,ALLGATHER,67108864,0.001250,30.2527,8,2,1,5,TP,8,1,8388608,7
390,fwd,attention_row,REDUCESCATTER,67108864,0.001250,30.3111,8,2,1,5,TP,8,1,8388608,7
391,fwd,mlp_column,ALLGATHER,67108864,0.001250,30.3695,8,2,1,5,TP,8,1,8388608,7
392,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,30.4279,8,2,1,5,TP,8,1,8388608,7
393,fwd,attention_column,ALLGATHER,67108864,0.001250,30.4863,8,2,1,5,TP,8,1,8388608,7
394,fwd,attention_row,REDUCESCATTER,67108864,0.001250,30.5447,8,2,1,5,TP,8,1,8388608,7
395,fwd,mlp_column,ALLGATHER,67108864,0.001250,30.6031,8,2,1,5,TP,8,1,8388608,7
396,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,30.6615,8,2,1,5,TP,8,1,8388608,7
397,fwd,attention_column,ALLGATHER,67108864,0.001250,30.7199,8,2,1,5,TP,8,1,8388608,7
398,fwd,attention_row,REDUCESCATTER,67108864,0.001250,30.7783,8,2,1,5,TP,8,1,8388608,7
399,fwd,mlp_column,ALLGATHER,67108864,0.001250,30.8367,8,2,1,5,TP,8,1,8388608,7
400,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,30.8951,8,2,1,5,TP,8,1,8388608,7
401,fwd,attention_column,ALLGATHER,67108864,0.001250,30.9535,8,2,1,5,TP,8,1,8388608,7
402,fwd,attention_row,REDUCESCATTER,67108864,0.001250,31.0119,8,2,1,5,TP,8,1,8388608,7
403,fwd,mlp_column,ALLGATHER,67108864,0.001250,31.0703,8,2,1,5,TP,8,1,8388608,7
404,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,31.1287,8,2,1,5,TP,8,1,8388608,7
405,fwd,attention_column,ALLGATHER,67108864,0.001250,31.1871,8,2,1,5,TP,8,1,8388608,7
406,fwd,attention_row,REDUCESCATTER,67108864,0.001250,31.2455,8,2,1,5,TP,8,1,8388608,7
407,fwd,mlp_column,ALLGATHER,67108864,0.001250,31.3039,8,2,1,5,TP,8,1,8388608,7
408,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,31.3623,8,2,1,5,TP,8,1,8388608,7
409,fwd,attention_column,ALLGATHER,67108864,0.001250,31.4207,8,2,1,5,TP,8,1,8388608,7
410,fwd,attention_row,REDUCESCATTER,67108864,0.001250,31.4791,8,2,1,5,TP,8,1,8388608,7
411,fwd,mlp_column,ALLGATHER,67108864,0.001250,31.5375,8,2,1,5,TP,8,1,8388608,7
412,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,31.5959,8,2,1,5,TP,8,1,8388608,7
413,fwd,attention_column,ALLGATHER,67108864,0.001250,31.6543,8,2,1,5,TP,8,1,8388608,7
414,fwd,attention_row,REDUCESCATTER,67108864,0.001250,31.7127,8,2,1,5,TP,8,1,8388608,7
415,fwd,mlp_column,ALLGATHER,67108864,0.001250,31.7711,8,2,1,5,TP,8,1,8388608,7
416,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,31.8295,8,2,1,5,TP,8,1,8388608,7
417,fwd,attention_column,ALLGATHER,67108864,0.001250,31.8879,8,2,1,5,TP,8,1,8388608,7
418,fwd,attention_row,REDUCESCATTER,67108864,0.001250,31.9463,8,2,1,5,TP,8,1,8388608,7
419,fwd,mlp_column,ALLGATHER,67108864,0.001250,32.0047,8,2,1,5,TP,8,1,8388608,7
420,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,32.0631,8,2,1,5,TP,8,1,8388608,7
421,fwd,attention_column,ALLGATHER,67108864,0.001250,32.1215,8,2,1,5,TP,8,1,8388608,7
422,fwd,attention_row,REDUCESCATTER,67108864,0.001250,32.1799,8,2,1,5,TP,8,1,8388608,7
423,fwd,mlp_column,ALLGATHER,67108864,0.001250,32.2383,8,2,1,5,TP,8,1,8388608,7
424,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,32.2967,8,2,1,5,TP,8,1,8388608,7
425,fwd,attention_column,ALLGATHER,67108864,0.001250,32.3551,8,2,1,5,TP,8,1,8388608,7
426,fwd,attention_row,REDUCESCATTER,67108864,0.001250,32.4135,8,2,1,5,TP,8,1,8388608,7
427,fwd,mlp_column,ALLGATHER,67108864,0.001250,32.4719,8,2,1,5,TP,8,1,8388608,7
428,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,32.5303,8,2,1,5,TP,8,1,8388608,7
429,fwd,attention_column,ALLGATHER,67108864,0.001250,32.5887,8,2,1,5,TP,8,1,8388608,7
430,fwd,attention_row,REDUCESCATTER,67108864,0.001250,32.6471,8,2,1,5,TP,8,1,8388608,7
431,fwd,mlp_column,ALLGATHER,67108864,0.001250,32.7055,8,2,1,5,TP,8,1,8388608,7
432,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,32.7639,8,2,1,5,TP,8,1,8388608,7
433,fwd,attention_column,ALLGATHER,67108864,0.001250,32.8223,8,2,1,5,TP,8,1,8388608,7
434,fwd,attention_row,REDUCESCATTER,67108864,0.001250,32.8807,8,2,1,5,TP,8,1,8388608,7
435,fwd,mlp_column,ALLGATHER,67108864,0.001250,32.9391,8,2,1,5,TP,8,1,8388608,7
436,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,32.9975,8,2,1,5,TP,8,1,8388608,7
437,fwd,attention_column,ALLGATHER,67108864,0.001250,33.0559,8,2,1,5,TP,8,1,8388608,7
438,fwd,attention_row,REDUCESCATTER,67108864,0.001250,33.1143,8,2,1,5,TP,8,1,8388608,7
439,fwd,mlp_column,ALLGATHER,67108864,0.001250,33.1727,8,2,1,5,TP,8,1,8388608,7
440,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,33.2311,8,2,1,5,TP,8,1,8388608,7
441,fwd,attention_column,ALLGATHER,67108864,0.001250,33.2895,8,2,1,5,TP,8,1,8388608,7
442,fwd,attention_row,REDUCESCATTER,67108864,0.001250,33.3479,8,2,1,5,TP,8,1,8388608,7
443,fwd,mlp_column,ALLGATHER,67108864,0.001250,33.4063,8,2,1,5,TP,8,1,8388608,7
444,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,33.4647,8,2,1,5,TP,8,1,8388608,7
445,fwd,attention_column,ALLGATHER,67108864,0.001250,33.5231,8,2,1,5,TP,8,1,8388608,7
446,fwd,attention_row,REDUCESCATTER,67108864,0.001250,33.5815,8,2,1,5,TP,8,1,8388608,7
447,fwd,mlp_column,ALLGATHER,67108864,0.001250,33.6399,8,2,1,5,TP,8,1,8388608,7
448,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,33.6983,8,2,1,5,TP,8,1,8388608,7
449,fwd,attention_column,ALLGATHER,67108864,0.001250,33.7567,8,2,1,5,TP,8,1,8388608,7
450,fwd,attention_row,REDUCESCATTER,67108864,0.001250,33.8151,8,2,1,5,TP,8,1,8388608,7
451,fwd,mlp_column,ALLGATHER,67108864,0.001250,33.8735,8,2,1,5,TP,8,1,8388608,7
452,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,33.9319,8,2,1,5,TP,8,1,8388608,7
453,fwd,attention_column,ALLGATHER,67108864,0.001250,33.9903,8,2,1,5,TP,8,1,8388608,7
454,fwd,attention_row,REDUCESCATTER,67108864,0.001250,34.0487,8,2,1,5,TP,8,1,8388608,7
455,fwd,mlp_column,ALLGATHER,67108864,0.001250,34.1071,8,2,1,5,TP,8,1,8388608,7
456,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,34.1655,8,2,1,5,TP,8,1,8388608,7
457,fwd,attention_column,ALLGATHER,67108864,0.001250,34.2239,8,2,1,5,TP,8,1,8388608,7
458,fwd,attention_row,REDUCESCATTER,67108864,0.001250,34.2823,8,2,1,5,TP,8,1,8388608,7
459,fwd,mlp_column,ALLGATHER,67108864,0.001250,34.3407,8,2,1,5,TP,8,1,8388608,7
460,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,34.3991,8,2,1,5,TP,8,1,8388608,7
461,fwd,attention_column,ALLGATHER,67108864,0.001250,34.4575,8,2,1,5,TP,8,1,8388608,7
462,fwd,attention_row,REDUCESCATTER,67108864,0.001250,34.5159,8,2,1,5,TP,8,1,8388608,7
463,fwd,mlp_column,ALLGATHER,67108864,0.001250,34.5743,8,2,1,5,TP,8,1,8388608,7
464,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,34.6327,8,2,1,5,TP,8,1,8388608,7
465,fwd,attention_column,ALLGATHER,67108864,0.001250,34.6911,8,2,1,5,TP,8,1,8388608,7
466,fwd,attention_row,REDUCESCATTER,67108864,0.001250,34.7495,8,2,1,5,TP,8,1,8388608,7
467,fwd,mlp_column,ALLGATHER,67108864,0.001250,34.8079,8,2,1,5,TP,8,1,8388608,7
468,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,34.8663,8,2,1,5,TP,8,1,8388608,7
469,fwd,attention_column,ALLGATHER,67108864,0.001250,34.9247,8,2,1,5,TP,8,1,8388608,7
470,fwd,attention_row,REDUCESCATTER,67108864,0.001250,34.9831,8,2,1,5,TP,8,1,8388608,7
471,fwd,mlp_column,ALLGATHER,67108864,0.001250,35.0415,8,2,1,5,TP,8,1,8388608,7
472,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,35.0999,8,2,1,5,TP,8,1,8388608,7
473,fwd,attention_column,ALLGATHER,67108864,0.001250,35.1583,8,2,1,5,TP,8,1,8388608,7
474,fwd,attention_row,REDUCESCATTER,67108864,0.001250,35.2167,8,2,1,5,TP,8,1,8388608,7
475,fwd,mlp_column,ALLGATHER,67108864,0.001250,35.2751,8,2,1,5,TP,8,1,8388608,7
476,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,35.3335,8,2,1,5,TP,8,1,8388608,7
477,fwd,attention_column,ALLGATHER,67108864,0.001250,35.3919,8,2,1,5,TP,8,1,8388608,7
478,fwd,attention_row,REDUCESCATTER,67108864,0.001250,35.4503,8,2,1,5,TP,8,1,8388608,7
479,fwd,mlp_column,ALLGATHER,67108864,0.001250,35.5087,8,2,1,5,TP,8,1,8388608,7
480,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,35.5671,8,2,1,5,TP,8,1,8388608,7
481,fwd,attention_column,ALLGATHER,67108864,0.001250,35.6255,8,2,1,5,TP,8,1,8388608,7
482,fwd,attention_row,REDUCESCATTER,67108864,0.001250,35.6839,8,2,1,5,TP,8,1,8388608,7
483,fwd,mlp_column,ALLGATHER,67108864,0.001250,35.7423,8,2,1,5,TP,8,1,8388608,7
484,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,35.8007,8,2,1,5,TP,8,1,8388608,7
485,fwd,final_column,ALLGATHER,67108864,0.001250,35.8591,8,2,1,5,TP,8,1,8388608,7
486,fwd,embedding_norm,ALLREDUCE,524288000,0.019531,36.7716,8,2,1,5,UNKNOWN,8,1,65536000,14
487,fwd,attention_column,ALLGATHER,67108864,0.001250,36.8300,8,2,1,5,TP,8,1,8388608,7
488,fwd,attention_row,REDUCESCATTER,67108864,0.001250,36.8884,8,2,1,5,TP,8,1,8388608,7
489,fwd,mlp_column,ALLGATHER,67108864,0.001250,36.9468,8,2,1,5,TP,8,1,8388608,7
490,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,37.0052,8,2,1,5,TP,8,1,8388608,7
491,fwd,attention_column,ALLGATHER,67108864,0.001250,37.0636,8,2,1,5,TP,8,1,8388608,7
492,fwd,attention_row,REDUCESCATTER,67108864,0.001250,37.1220,8,2,1,5,TP,8,1,8388608,7
493,fwd,mlp_column,ALLGATHER,67108864,0.001250,37.1804,8,2,1,5,TP,8,1,8388608,7
494,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,37.2388,8,2,1,5,TP,8,1,8388608,7
495,fwd,attention_column,ALLGATHER,67108864,0.001250,37.2972,8,2,1,5,TP,8,1,8388608,7
496,fwd,attention_row,REDUCESCATTER,67108864,0.001250,37.3556,8,2,1,5,TP,8,1,8388608,7
497,fwd,mlp_column,ALLGATHER,67108864,0.001250,37.4140,8,2,1,5,TP,8,1,8388608,7
498,fwd,mlp_row,REDUCESCATTER,67108864,0.001250,37.4725,8,2,1,5,TP,8,1,8388608,7
